295,0.058463
296,0.015064
297,0.001135
298,0.008713
299,0.998418
300,0.036485
301,0.371490
302,0.000341
303,0.007234
304,0.005914
305,0.000388
306,0.029514
307,0.003869
308,0.025099
309,0.932649
310,0.067104
311,0.624668
312,0.001868
313,0.115215
314,0.494067
315,0.662187
316,0.061229
317,0.005281
318,0.002928
319,0.760816
320,0.139524
321,0.033340
322,0.908353
323,0.263280
324,0.006124
325,0.000290
326,0.793109
327,0.085467
328,0.000057
329,0.107428
330,0.999429
331,0.000347
332,0.003035
333,0.331506
334,0.053023
335,0.960882
336,0.003544
337,0.000071
338,0.001074
339,0.131168
340,0.192131
341,0.088644
342,0.135927
343,0.001881
344,0.855320
345,0.986104
346,0.046420
347,1.000000
348,0.279330
349,0.000821
350,0.022964
351,0.001628
352,0.000940
353,0.006433
354,0.057441
355,0.197317
356,0.701582
357,0.127011
358,1.000000
359,0.104948
360,0.016331
361,0.058861
362,0.111996
363,0.005574
364,0.007885
365,0.463098
366,0.941711
367,0.591139
368,0.458917
369,0.253441
370,0.000175
371,0.329090
372,0.000609
373,0.119842
374,0.584716
375,0.006115
376,0.533941
377,0.871965
378,0.000367
379,0.027272
380,0.001636
381,0.265063
382,0.049793
383,1.000000
384,0.014387
385,0.017410
386,0.001717
387,0.012146
388,0.003179
389,0.364377
390,0.900483
391,0.105658
392,0.005175
393,0.168874
394,0.003342
395,0.008637
396,0.009147
397,0.882347
398,0.056724
399,0.796244
400,0.814157
401,0.068365
402,0.005161
403,0.000111
404,0.016258
405,0.250129
406,0.014016
407,0.047848
408,0.007472
409,0.011132
410,0.715606
411,0.001104
412,0.347354
413,0.002651
414,0.001464
415,0.019904
416,0.057715
417,0.041939
418,0.027194
419,1.000000
420,0.482074
421,0.002136
422,0.008107
423,0.030229
424,0.083771
425,0.004921
426,0.034306
427,0.006084
428,0.007167
429,0.000628
430,0.000831
431,0.398883
432,0.000227
433,0.360190
434,0.009666
435,0.000153
436,0.680558
437,0.593583
438,0.000057
439,0.508153
440,0.930136
441,0.357274
442,0.380016
443,0.012147
444,0.476451
445,0.000647
446,0.983218
447,0.877357
448,0.087150
449,0.021151
450,0.015103
451,0.083460
452,0.055077
453,0.896496
454,0.057996
455,0.023275
456,0.008578
457,0.024186
458,0.774411
459,0.001661
460,0.116972
461,0.151828
462,0.046898
463,0.796301
464,0.012914
465,0.078808
466,0.003385
467,0.932883
468,0.177874
469,0.090356
470,0.001098
471,0.000202
472,0.006283
473,0.023081
474,0.151034
475,0.010648
476,0.002612
477,0.009650
478,0.008961
479,1.000000
480,0.023149
481,0.610071
482,0.010780
483,0.002338
484,0.999987
485,0.019073
486,0.043515
487,0.002763
488,0.005946
489,0.063908
490,0.115976
491,0.012476
492,0.009534
493,0.118855
494,0.010930
495,0.010970
496,0.665981
497,0.002085
498,0.113115
499,0.000889
500,0.258326
501,0.100421
502,0.051116
503,0.473279
504,0.040024
505,0.172811
506,0.158014
507,0.000248
508,0.998630
509,0.003154
510,0.145763
511,0.003092
512,0.000664
513,0.003136
514,0.000215
515,0.017513
516,0.003611
517,0.002178
518,0.019408
519,0.996746
520,0.000196
521,0.089724
522,0.110221
523,0.147790
524,0.000309
525,0.671478
526,0.004339
527,0.727992
528,0.285075
529,0.149956
530,0.998525
531,0.323485
532,0.008492
533,0.019751
534,0.026289
535,0.318542
536,0.731182
537,0.051282
538,0.777897
539,0.399885
540,0.000067
541,0.053123
542,0.765873
543,0.107814
544,0.003051
545,0.855654
546,0.359180
547,0.775322
548,0.122737
549,0.010789
550,0.211788
551,0.000438
552,0.000346
553,0.792843
554,0.568957
555,0.420500
556,0.069278
557,0.266256
558,0.795731
559,0.795385
560,0.003681
561,0.008546
562,0.006437
563,0.500606
564,0.019978
565,0.018483
566,0.024653
567,0.126652
568,0.009098
569,0.485885
570,0.001010
571,0.524480
572,0.025021
573,0.264904
574,0.011952
575,0.799478
576,0.912382
577,0.036796
578,0.370459
579,0.903328
580,0.527750
581,0.162284
582,0.590213
583,0.888062
584,0.002979
585,0.021001
586,0.032817
587,0.100378
588,0.887044
589,0.000833
590,0.014818
591,0.000211
592,0.080907
593,0.118759
594,0.001157
595,0.888997
596,0.006233
597,0.001480
598,0.741944
599,0.878509
600,0.002270
601,0.356392
602,0.015929
603,0.118311
604,0.683379
605,0.002003
606,0.008936
607,0.006934
608,0.350190
609,0.017536
610,0.051887
611,0.396884
612,0.994348
613,0.000892
614,0.016542
615,0.080159
616,0.035231
617,0.001704
618,0.172122
619,0.016254
620,0.992346
621,0.176014
622,0.005674
623,0.004862
624,0.036085
625,0.093865
626,0.967372
627,0.330602
628,0.987761
629,0.066444
630,0.180044
631,0.013568
632,0.019692
633,0.201864
634,0.002004
635,0.067898
636,0.968630
637,0.031934
638,0.003075
639,0.654627
640,0.000063
641,0.006083
642,0.000321
643,0.956266
644,0.999312
645,0.005839
646,0.001519
647,0.000467
648,0.464708
649,0.006862
650,0.000451
651,0.053452
652,0.000470
653,0.934922
654,0.225440
655,0.428614
656,0.000680
657,0.917919
658,0.003916
659,0.075226
660,0.035951
661,0.649382
662,0.010319
663,0.003126
664,0.001573
665,0.023369
666,0.010275
667,0.217403
668,0.031886
669,0.076468
670,0.679907
671,0.000873
672,0.004558
673,0.054441
674,0.965080
675,0.000359
676,0.000081
677,0.045542
678,0.000846
679,0.004807
680,0.987459
681,0.319257
682,0.001645
683,0.294605
684,0.423036
685,0.547810
686,0.058169
687,0.651336
688,0.001562
689,0.039840
690,0.212602
691,0.088556
692,0.001094
693,1.000000
694,0.106012
695,0.119897
696,0.001186
697,0.003678
698,0.004016
699,0.666422
700,0.910566
701,0.037199
702,0.827725
703,1.000000
704,0.001420
705,0.000425
706,0.015647
707,0.136324
708,0.017309
709,0.480614
710,0.912432
711,0.108551
712,0.540314
713,0.453427
714,0.004317
715,0.384390
716,0.000837
717,0.171395
718,0.002488
719,0.833114
720,0.969778
721,0.219514
722,0.817722
723,0.039281
724,0.001229
725,0.032749
726,0.144617
727,0.992479
728,0.008640
729,0.000874
730,0.140277
731,0.109011
732,0.106180
733,0.772915
734,0.005338
735,0.000048
736,0.247670
737,0.313488
738,0.445473
739,0.002518
740,0.003776
741,0.077302
742,0.278060
743,0.034769
744,0.490167
745,0.070389
746,0.001989
747,0.000165
748,0.197257
749,0.567587
750,0.421159
751,0.926572
752,0.594850
753,0.023973
754,0.010884
755,0.148380
756,0.425016
757,0.015856
758,0.065326
759,0.681483
760,0.670578
761,0.211611
762,0.378111
763,0.062016
764,0.001219
765,0.005938
766,0.000222
767,0.004853
768,0.005784
769,0.001789
770,0.448270
771,0.000229
772,0.002839
773,0.004776
774,0.000270
775,0.363434
776,0.853272
777,0.850957
778,0.020221
779,0.055992
780,0.032331
781,0.002673
782,0.550711
783,0.308846
784,0.017176
785,0.712968
786,0.891331
787,0.650362
788,0.162967
789,0.480959
790,0.024581
791,0.008422
792,0.000053
793,0.002634
794,0.009537
795,0.010439
796,0.215838
797,0.060319
798,0.719227
799,0.003896
800,0.382915
801,0.013408
802,0.096570
803,0.301714
804,0.017862
805,0.239986
806,0.353888
807,0.072457
808,0.921804
809,0.006313
810,0.045834
811,0.727985
812,0.097350
813,0.006762
814,0.358393
815,0.006388
816,0.784574
817,0.008969
818,0.000205
819,0.000051
820,0.100005
821,0.003166
822,0.006576
823,0.013249
824,0.023832
825,0.657563
826,0.000559
827,0.012145
828,0.000373
829,0.825085
830,0.941016
831,0.058585
832,0.023043
833,0.199267
834,0.274270
835,0.064798
836,0.036697
837,0.116638
838,0.011960
839,0.002519
840,0.070790
841,0.028004
842,0.003705
843,0.000132
844,0.263114
845,0.001732
846,0.013719
847,0.724162
848,0.207084
849,0.915763
850,0.015749
851,0.063066
852,0.997915
853,0.001243
854,0.145342
855,0.003658
856,0.053955
857,0.284746
858,0.176560
859,0.801209
860,0.126015
861,0.006464
862,0.236870
863,0.010696
864,0.004714
865,0.063908
866,0.057307
867,0.863355
868,0.032659
869,0.986882
870,0.017986
871,0.068445
872,0.087506
873,0.573872
874,0.127348
875,0.006567
876,0.250561
877,0.054969
878,0.006505
879,0.763946
880,0.646242
881,0.018714
882,0.072679
883,1.000000
884,0.001407
885,0.267182
886,0.775594
887,0.120486
888,0.791611
889,0.327148
890,0.818001
891,0.054633
892,0.174699
893,0.392225
894,0.000135
895,0.550067
896,0.004427
897,0.173381
898,0.841121
899,0.001152
900,0.266815
901,0.519386
902,0.766052
903,0.013676
904,0.000105
905,0.017000
906,0.983226
907,0.813289
908,0.193871
909,0.484331
910,0.371871
911,0.007573
912,0.002664
913,0.199401
914,0.000329
915,0.693446
916,0.000233
917,0.090293
918,0.266379
919,0.230468
920,0.007459
921,0.643717
922,0.954096
923,0.479100
924,0.470992
925,0.024767
926,0.058412
927,0.004674
928,0.034294
929,0.021358
930,0.000534
931,0.005000
932,0.784849
933,0.110313
934,0.000510
935,0.230826
936,0.435725
937,0.009377
938,0.489886
939,0.000289
940,0.012380
941,0.216704
942,0.589875
943,0.004348
944,0.531742
945,0.000799
946,0.860733
947,0.053680
948,0.000430
949,0.038560
950,0.395055
951,0.026511
952,0.000618
953,0.277623
954,0.000147
955,0.665979
956,0.003155
957,0.021519
958,0.311555
959,0.321731
960,0.353716
961,0.000630
962,0.001245
963,0.004042
964,0.000501
965,0.952296
966,0.006269
967,0.006180
968,0.486359
969,0.070308
970,0.000259
971,0.216325
972,0.999828
973,0.204710
974,0.018408
975,0.026850
976,0.047510
977,0.003361
978,0.288895
979,0.999909
980,0.999976
981,0.321246
982,0.000598
983,0.002540
984,0.116721
985,0.419893
986,0.059260
987,0.289464
988,0.135390
989,0.000476
990,0.002501
991,0.699094
992,0.830838
993,1.000000
994,0.405094
995,0.195761
996,0.000172
997,0.000914
998,0.002906
999,0.711834
1000,0.138200
1001,0.000163
1002,0.710754
1003,0.000313
1004,0.013278
1005,0.299395
1006,0.183338
1007,0.417644
1008,0.014433
1009,0.776899
1010,0.000375
1011,0.016328
1012,0.004155
1013,0.813400
1014,0.000611
1015,0.027901
1016,0.685328
1017,0.544572
1018,0.177876
1019,0.202311
1020,0.611053
1021,0.750787
1022,0.003042
1023,0.265023
1024,0.150318
1025,0.004162
1026,0.991127
1027,0.013204
1028,0.269684
1029,0.030495
1030,0.005406
1031,0.001185
1032,0.511521
1033,0.549324
1034,0.114839
1035,0.008224
1036,0.008545
1037,0.256623
1038,0.020683
1039,0.047763
1040,0.013973
1041,0.992686
1042,0.678369
1043,0.010208
1044,0.000336
1045,0.000090
1046,0.930507
1047,0.069058
1048,0.166285
1049,0.000128
1050,0.006305
1051,0.587451
1052,0.488586
1053,0.916342
1054,0.002371
1055,0.536888
1056,0.679699
1057,0.003294
1058,0.315975
1059,0.005817
1060,0.000096
1061,0.069477
1062,0.000049
1063,0.001197
1064,0.000183
1065,0.081585
1066,0.002413
1067,0.609279
1068,0.025052
1069,0.931978
1070,0.975929
1071,0.015721
1072,0.001126
1073,0.010668
1074,0.001095
1075,0.999583
1076,0.998649
1077,0.001316
1078,0.316685
1079,0.688222
1080,0.000274
1081,0.001697
1082,0.008468
1083,0.703841
1084,0.565672
1085,0.021155
1086,0.001908
1087,0.999632
1088,0.091386
1089,0.000498
1090,0.769133
1091,0.760610
1092,0.023216
1093,0.025036
1094,0.010047
1095,0.000130
1096,0.000137
1097,0.579117
1098,0.978252
1099,0.719421
1100,0.054328
1101,0.001009
1102,0.398919
1103,0.067190
1104,0.000017
1105,0.000120
1106,0.015282
1107,0.024805
1108,0.020265
1109,0.183404
1110,0.037974
1111,0.998389
1112,0.499781
1113,0.876588
1114,0.629143
1115,0.001817
1116,0.078480
1117,0.002386
1118,0.062688
1119,0.400660
1120,0.321373
1121,0.002144
1122,0.236719
1123,0.990991
1124,0.225819
1125,0.137163
1126,0.019879
1127,0.125206
1128,0.181909
1129,0.003013
1130,0.019287
1131,0.272568
1132,1.000000
1133,0.090896
1134,0.000016
1135,0.000961
1136,0.009003
1137,0.148591
1138,0.117624
1139,0.017248
1140,0.013840
1141,0.761873
1142,0.266994
1143,0.001326
1144,0.120844
1145,0.080866
1146,0.010100
1147,0.001330
1148,0.008949
1149,0.363919
1150,0.001814
1151,0.000480
1152,0.701442
1153,0.169718
1154,0.719379
1155,1.000000
1156,0.126423
1157,0.001673
1158,1.000000
1159,0.994179
1160,0.004167
1161,0.162635
1162,0.302647
1163,0.015697
1164,0.104500
1165,0.020919
1166,0.017568
1167,0.010547
1168,0.000197
1169,0.112133
1170,0.184725
1171,0.970640
1172,0.152540
1173,0.020367
1174,0.557145
1175,0.000172
1176,0.008212
1177,0.001654
1178,0.000984
1179,0.027655
1180,0.002580
1181,0.059689
1182,0.073382
1183,0.940269
1184,0.135837
1185,0.237744
1186,0.000227
1187,0.360708
1188,0.285848
1189,0.096472
1190,0.000049
1191,0.947748
1192,0.004673
1193,0.040429
1194,0.005004
1195,0.018209
1196,0.012285
1197,0.070595
1198,0.002004
1199,0.187953
1200,0.261327
1201,0.001811
1202,0.000970
1203,0.939712
1204,0.077874
1205,0.615853
1206,0.001268
1207,0.684357
1208,0.042110
1209,0.005465
1210,0.006151
1211,0.012029
1212,0.275444
1213,0.247675
1214,0.000067
1215,0.419456
1216,0.008186
1217,0.275834
1218,0.009335
1219,0.956511
1220,0.018946
1221,0.010797
1222,0.228535
1223,0.997672
1224,0.113404
1225,0.006553
1226,0.006871
1227,1.000000
1228,0.927020
1229,0.307719
1230,0.697324
1231,0.001271
1232,0.134138
1233,0.001548
1234,0.645878
1235,0.002166
1236,0.000297
1237,0.999406
1238,0.125770
1239,0.154872
1240,0.753490
1241,0.891456
1242,0.799315
1243,0.000423
1244,0.023206
1245,0.009346
1246,0.701877
1247,0.003935
1248,0.006237
1249,0.004815
1250,0.442929
1251,0.795218
1252,0.000864
1253,0.001268
1254,0.012172
1255,0.880183
1256,0.003802
1257,0.272295
1258,0.326141
1259,0.000745
1260,0.002321
1261,0.331534
1262,0.202315
1263,0.344135
1264,0.268308
1265,0.013166
1266,0.036965
1267,0.466304
1268,0.010364
1269,0.889722
1270,0.108120
1271,0.058516
1272,0.018495
1273,0.000720
1274,0.925733
1275,0.006286
1276,0.030560
1277,0.081366
1278,0.365782
1279,0.013242
1280,0.002440
1281,0.154851
1282,0.818078
1283,0.000012
1284,0.005526
1285,0.037380
1286,0.001565
1287,0.102820
1288,0.002012
1289,0.303877
1290,0.509217
1291,0.759524
1292,0.025350
1293,0.131012
1294,0.019533
1295,0.999918
1296,0.040000
1297,0.810537
1298,0.115045
1299,0.000186
1300,0.022743
1301,0.014182
1302,0.109227
1303,0.001853
1304,0.000039
1305,0.071641
1306,0.001732
1307,0.000026
1308,0.536238
1309,0.000532
1310,0.000532
1311,0.081027
1312,0.425120
1313,0.004612
1314,0.035851
1315,0.675249
1316,0.084563
1317,0.000457
1318,0.095065
1319,0.000475
1320,0.745552
1321,0.185555
1322,0.025988
1323,0.003436
1324,0.972537
1325,0.008535
1326,0.066406
1327,0.996465
1328,0.001107
1329,0.762752
1330,0.526178
1331,0.900468
1332,0.131791
1333,0.001129
1334,0.013715
1335,0.065912
1336,0.046745
1337,0.710427
1338,0.000920
1339,0.001461
1340,0.024874
1341,0.356385
1342,0.355423
1343,0.233200
1344,1.000000
1345,0.208051
1346,0.949004
1347,0.500939
1348,0.041436
1349,0.368897
1350,0.005316
1351,0.000170
1352,0.461068
1353,0.049630
1354,0.022385
1355,0.800134
1356,0.050543
1357,0.003883
1358,0.584631
1359,0.101360
1360,0.997673
1361,0.872046
1362,0.056607
1363,0.000088
1364,0.976960
1365,0.018760
1366,0.000110
1367,0.014571
1368,0.007082
1369,0.001440
1370,0.198306
1371,0.456793
1372,0.092553
1373,0.000166
1374,0.186323
1375,0.019074
1376,0.620757
1377,0.449052
1378,0.001029
1379,0.636914
1380,0.989236
1381,0.745819
1382,0.001750
1383,0.013498
1384,0.011343
1385,0.350460
1386,0.000041
1387,0.006737
1388,0.146671
1389,0.506684
1390,0.601928
1391,0.006777
1392,0.001802
1393,0.024904
1394,0.014597
1395,0.000362
1396,0.511137
1397,0.004957
1398,0.037490
1399,0.001877
1400,0.321686
1401,0.937094
1402,0.088510
1403,0.999761
1404,0.190816
1405,0.002816
1406,0.192626
1407,0.004759
1408,0.548652
1409,0.030757
1410,0.986282
1411,0.007044
1412,0.732108
1413,0.198142
1414,0.357307
1415,0.188623
1416,0.038081
1417,0.000077
1418,0.012922
1419,0.998938
1420,0.001099
1421,0.660799
1422,0.073695
1423,0.005579
1424,0.001306
1425,0.053808
1426,0.784343
1427,0.060355
1428,0.000015
1429,0.910261
1430,0.775489
1431,0.068408
1432,0.088309
1433,0.005634
1434,0.065372
1435,0.003753
1436,0.010193
1437,0.019808
1438,0.976656
1439,0.000017
1440,0.555713
1441,0.031216
1442,0.368924
1443,0.058653
1444,0.842550
1445,0.183777
1446,0.005472
1447,0.244251
1448,0.336501
1449,0.051632
1450,0.785226
1451,0.053683
1452,0.002683
1453,0.151284
1454,0.000622
1455,0.418054
1456,0.016128
1457,0.088396
1458,0.082256
1459,0.129678
1460,0.905873
1461,0.630356
1462,0.009425
1463,0.027437
1464,0.055097
1465,0.644410
1466,0.000503
1467,0.025147
1468,0.484233
1469,0.029979
1470,0.105667
1471,0.005487
1472,0.103602
1473,0.808575
1474,0.071474
1475,0.000783
1476,0.012720
1477,0.036840
1478,0.991536
1479,0.780568
1480,0.200393
1481,0.017798
1482,0.208119
1483,0.034447
1484,0.126859
1485,0.037343
1486,0.222352
1487,0.818276
1488,0.495451
1489,0.033857
1490,0.000075
1491,0.257115
1492,0.056482
1493,0.002404
1494,0.176775
1495,0.112998
1496,0.001914
1497,0.717054
1498,0.999750
1499,0.006353
1500,0.050739
1501,0.000635
1502,0.000457
1503,0.063806
1504,0.009417
1505,0.625399
1506,0.485562
1507,0.629042
1508,0.344408
1509,0.041521
1510,0.006947
1511,0.234602
1512,0.046688
1513,0.072708
1514,0.703826
1515,0.233712
1516,0.804620
1517,0.461947
1518,0.778640
1519,0.002480
1520,0.127649
1521,0.801535
1522,0.324701
1523,0.000832
1524,0.006496
1525,0.001268
1526,0.001365
1527,0.759024
1528,0.000626
1529,0.002870
1530,0.000158
1531,0.008003
1532,0.626161
1533,0.000073
1534,0.015724
1535,0.493224
1536,0.001392
1537,0.475249
1538,0.001148
1539,0.924071
1540,0.018072
1541,0.018349
1542,0.024603
1543,0.006669
1544,0.042322
1545,0.000111
1546,0.043848
1547,0.013185
1548,0.010854
1549,0.000093
1550,0.000117
1551,0.001243
1552,0.851514
1553,0.000659
1554,0.002756
1555,0.003065
1556,0.332220
1557,0.894810
1558,0.969051
1559,0.931488
1560,0.577932
1561,0.065641
1562,0.012409
1563,0.002577
1564,0.494247
1565,0.004874
1566,0.811595
1567,0.484280
1568,0.564193
1569,0.000618
1570,0.031299
1571,0.006853
1572,0.172163
1573,0.010458
1574,0.000547
1575,0.027780
1576,0.003903
1577,0.380223
1578,0.000096
1579,0.042595
1580,0.401257
1581,0.065930
1582,0.003498
1583,0.023735
1584,0.004175
1585,0.070823
1586,0.009781
1587,0.022625
1588,0.025005
1589,0.023797
1590,0.002891
1591,0.983291
1592,0.001057
1593,0.741742
1594,0.151366
1595,0.547601
1596,0.196775
1597,0.544759
1598,0.004367
1599,0.001049
1600,0.020590
1601,0.955711
1602,0.023116
1603,0.158733
1604,0.011667
1605,0.019639
1606,0.001899
1607,0.014636
1608,0.001833
1609,0.154534
1610,0.194556
1611,0.006041
1612,0.381552
1613,0.001419
1614,0.504100
1615,0.012399
1616,0.036439
1617,0.083519
1618,0.000092
1619,0.024272
1620,0.003155
1621,0.950496
1622,0.120898
1623,0.757225
1624,0.105927
1625,0.083027
1626,0.000557
1627,0.019771
1628,0.068413
1629,0.288270
1630,0.517115
1631,0.000282
1632,0.543980
1633,0.526420
1634,0.002323
1635,0.011614
1636,0.005693
1637,0.003339
1638,0.002136
1639,0.001134
1640,0.005142
1641,0.424297
1642,0.000652
1643,0.054856
1644,0.002041
1645,0.023335
1646,0.002266
1647,0.019517
1648,0.006938
1649,0.002233
1650,0.179253
1651,0.561551
1652,0.202159
1653,0.000766
1654,0.016684
1655,0.571256
1656,0.486146
1657,0.128395
1658,0.304590
1659,0.002346
1660,0.000954
1661,0.000542
1662,0.838732
1663,0.000212
1664,0.008031
1665,0.000601
1666,0.005773
1667,0.443220
1668,0.174923
1669,0.000031
1670,0.000824
1671,0.000725
1672,0.833277
1673,0.026319
1674,0.848447
1675,0.002633
1676,0.182795
1677,0.421752
1678,0.033415
1679,0.064982
1680,0.338565
1681,0.410924
1682,0.000041
1683,0.009126
1684,0.016780
1685,0.036115
1686,0.005213
1687,0.410579
1688,0.003627
1689,0.007862
1690,0.743238
1691,0.002243
1692,0.482367
1693,0.341641
1694,0.001275
1695,0.002243
1696,0.024552
1697,0.309503
1698,0.017721
1699,0.743891
1700,0.999872
1701,0.068364
1702,0.381425
1703,0.001476
1704,0.026046
1705,0.147502
1706,0.618998
1707,0.930318
1708,0.013899
1709,0.613891
1710,0.173504
1711,0.404363
1712,0.086097
1713,0.267933
1714,0.969080
1715,0.094302
1716,0.006220
1717,0.998893
1718,0.020351
1719,0.009961
1720,0.222098
1721,0.512328
1722,0.283801
1723,0.000054
1724,0.000099
1725,0.227028
1726,0.000378
1727,0.819326
1728,0.462546
1729,0.782716
1730,0.229610
1731,0.003361
1732,0.978789
1733,0.214259
1734,0.000090
1735,0.007904
1736,0.484188
1737,0.097881
1738,0.007055
1739,0.001410
1740,0.429944
1741,0.033998
1742,0.000084
1743,0.013616
1744,0.456105
1745,0.165424
1746,0.626441
1747,0.580214
1748,0.044751
1749,0.031542
1750,0.000458
1751,0.103885
1752,0.031514
1753,0.342066
1754,0.027584
1755,0.019693
1756,0.433539
1757,0.014970
1758,0.508994
1759,0.797617
1760,0.977808
1761,0.077537
1762,0.756366
1763,0.012888
1764,0.197829
1765,0.189224
1766,0.772932
1767,0.022756
1768,0.960353
1769,0.001565
1770,0.889221
1771,0.554727
1772,0.000036
1773,0.323485
1774,0.012980
1775,0.000026
1776,0.000282
1777,0.017505
1778,0.004303
1779,0.230858
1780,0.000220
1781,0.003625
1782,0.351477
1783,0.325249
1784,0.130868
1785,0.048743
1786,0.161245
1787,0.735983
1788,0.001944
1789,0.002824
1790,0.092664
1791,0.017136
1792,0.000385
1793,0.023893
1794,0.218105
1795,0.134702
1796,0.227974
1797,0.000319
1798,0.002819
1799,0.523616
1800,0.001692
1801,0.243133
1802,0.007396
1803,0.028771
1804,0.000850
1805,0.891494
1806,0.054357
1807,0.016208
1808,0.732562
1809,0.999402
1810,0.010401
1811,0.020591
1812,0.012907
1813,0.085746
1814,0.001309
1815,0.655103
1816,0.003587
1817,0.001774
1818,0.003247
1819,0.082484
1820,0.151968
1821,0.001570
1822,0.361156
1823,0.259590
1824,0.003391
1825,1.000000
1826,0.001629
1827,0.174542
1828,0.088580
1829,0.001532
1830,0.825085
1831,0.294009
1832,0.224135
1833,0.004491
1834,0.048499
1835,0.000988
1836,0.007084
1837,0.127212
1838,0.014251
1839,0.711215
1840,0.014961
1841,0.998876
1842,0.016188
1843,0.039349
1844,0.004867
1845,0.681067
1846,0.006055
1847,0.999295
1848,0.052740
1849,0.540763
1850,0.041431
1851,0.038817
1852,0.001630
1853,0.026315
1854,0.026892
1855,0.012983
1856,0.016294
1857,0.069900
1858,0.000052
1859,0.000155
1860,0.003195
1861,0.000952
1862,0.000138
1863,0.066900
1864,0.000790
1865,0.063452
1866,0.022281
1867,0.002888
1868,0.079266
1869,0.749238
1870,0.027631
1871,0.022433
1872,0.004808
1873,0.000215
1874,0.000123
